n;m;num_parameters;r_squared;chi_squared;reduced_chi_squared;aic;bic;max_abs_stud_resid;max_abs_residual_mK;sum_of_absolute_residuals;durbin_watson;bp_lm_stat;bp_p_value
11;7;19;1.000000;17.345177;0.255076;-1236.755752;-1189.903498;4.410077;4.629260;0.027571;1.551653;9.441218;0.581235
11;8;20;1.000000;17.358142;0.259077;-1234.620723;-1185.302561;4.410077;4.637249;0.027712;1.551913;9.382536;0.586628
11;9;21;1.000000;17.448350;0.264369;-1232.028764;-1180.244694;4.410077;4.666231;0.027860;1.560082;9.311586;0.593155
11;10;22;1.000000;17.448127;0.268433;-1229.990568;-1175.740590;4.410077;4.675562;0.027836;1.565978;9.295543;0.594633
11;11;23;1.000000;17.385323;0.271646;-1228.289614;-1171.573728;4.410077;4.656877;0.027860;1.558819;9.349037;0.589709
11;12;24;1.000000;17.341256;0.275258;-1226.779202;-1167.597407;4.410077;4.629192;0.027543;1.552545;9.451955;0.580250
11;13;25;1.000000;17.378749;0.280302;-1224.284287;-1162.636584;4.410077;4.666451;0.028020;1.573570;9.416075;0.583545
11;14;26;1.000000;17.476235;0.286496;-1221.514677;-1157.401066;4.410077;4.703381;0.028613;1.591929;9.390640;0.585883
11;15;27;1.000000;17.657027;0.294284;-1218.982315;-1152.402795;4.410077;4.716064;0.028804;1.580228;9.251528;0.598687
11;16;28;1.000000;17.441658;0.295621;-1217.120038;-1148.074611;4.410077;4.733943;0.028776;1.603668;9.319662;0.592412
11;17;29;1.000000;29.756690;0.513046;-1211.740231;-1140.228896;4.410077;3.476697;0.035383;1.366689;26.220950;0.006016
11;18;30;1.000000;15.164200;0.266039;-1225.879606;-1151.902362;4.410077;4.336787;0.029550;1.751802;8.839398;0.636714
11;19;31;1.000000;32.041933;0.572177;-1199.152045;-1122.708894;4.410077;3.379361;0.038439;1.173545;30.877849;0.001152
12;2;15;1.000000;31.365243;0.435628;-1233.839591;-1196.850969;3.932344;3.501682;0.038655;1.192943;26.449363;0.009267
12;3;16;1.000000;23.698807;0.333786;-1228.511858;-1189.057328;3.932344;4.558052;0.037195;1.404119;9.289615;0.678015
12;4;17;1.000000;17.379244;0.248275;-1240.404180;-1198.483742;3.932344;4.658991;0.027680;1.565985;9.382095;0.669994
12;5;18;1.000000;17.362258;0.251627;-1238.615284;-1194.228938;3.932344;4.635133;0.027661;1.550046;9.394100;0.668951
12;6;19;1.000000;17.345117;0.255075;-1236.801993;-1189.949739;3.932344;4.625217;0.027557;1.550428;9.463396;0.662923
12;7;20;1.000000;17.536561;0.261740;-1233.548645;-1184.230483;3.932344;4.687500;0.028158;1.561704;9.208860;0.684995
12;8;21;1.000000;17.391452;0.263507;-1232.075335;-1180.291264;3.932344;4.678699;0.028229;1.580882;9.416685;0.666988
12;9;22;1.000000;17.342546;0.266808;-1230.895436;-1176.645457;3.932344;4.619319;0.027560;1.551513;9.511372;0.658743
12;10;23;1.000000;17.345347;0.271021;-1228.751700;-1172.035813;3.932344;4.632233;0.027502;1.555253;9.460873;0.663143
12;11;24;1.000000;17.342429;0.275277;-1226.797606;-1167.615811;3.932344;4.626318;0.027533;1.551321;9.463285;0.662933
12;12;25;1.000000;17.350598;0.279848;-1224.617238;-1162.969535;3.932344;4.642375;0.027637;1.559871;9.443437;0.664661
12;13;26;1.000000;17.750404;0.290990;-1220.958313;-1156.844702;3.932344;4.689092;0.028864;1.559466;9.256190;0.680907
12;14;27;1.000000;17.584441;0.293074;-1219.441575;-1152.862056;3.932344;4.694550;0.028515;1.577514;9.334539;0.674122
12;15;28;1.000000;17.349579;0.294061;-1219.028813;-1149.983385;3.932344;4.591830;0.027494;1.536052;9.600074;0.651000
12;16;29;1.000000;17.770756;0.306392;-1214.841006;-1143.329671;3.932344;4.708109;0.028897;1.570000;9.223651;0.683718
12;17;30;1.000000;17.346030;0.304316;-1214.910526;-1140.933282;3.932344;4.605320;0.027569;1.542204;9.535982;0.656596
12;18;31;1.000000;14.864661;0.265440;-1226.519335;-1150.076183;3.932344;4.306143;0.028197;1.778643;8.763324;0.723002
13;2;16;1.000000;31.477405;0.443344;-1231.994261;-1192.539731;4.044579;3.473133;0.038352;1.191893;28.892281;0.006780
13;3;17;1.000000;31.685996;0.452657;-1229.601448;-1187.681010;4.044579;3.452350;0.038165;1.188132;29.732432;0.005146
13;4;18;1.000000;17.494655;0.253546;-1237.950014;-1193.563667;4.044579;4.674218;0.028006;1.568348;10.522045;0.650789
13;5;19;1.000000;17.405902;0.255969;-1236.364116;-1189.511862;4.044579;4.660204;0.027745;1.567037;10.577022;0.646205
13;6;20;1.000000;17.347471;0.258917;-1234.817830;-1185.499668;4.044579;4.624882;0.027546;1.551325;10.685575;0.637139
13;7;21;1.000000;17.355443;0.262961;-1232.495334;-1180.711264;4.044579;4.652058;0.027710;1.561218;10.581987;0.645790
13;8;22;1.000000;17.349440;0.266914;-1230.789806;-1176.539828;4.044579;4.623632;0.027642;1.547555;10.659443;0.639323
13;9;23;1.000000;36.603094;0.571923;-1212.724501;-1156.008614;4.044579;3.170613;0.040403;1.146232;38.283394;0.000260
13;10;24;1.000000;17.427942;0.276634;-1226.149012;-1166.967217;4.044579;4.671896;0.027819;1.570251;10.538660;0.649404
13;11;25;1.000000;17.509673;0.282414;-1223.470733;-1161.823030;4.044579;4.725110;0.028119;1.579747;10.209983;0.676680
13;12;26;1.000000;17.340941;0.284278;-1222.761057;-1158.647446;4.044579;4.632525;0.027585;1.555995;10.670161;0.638427
13;13;27;1.000000;17.491858;0.291531;-1219.917757;-1153.338237;4.044579;4.676957;0.027978;1.566953;10.490832;0.653389
13;14;28;1.000000;17.413216;0.295139;-1218.199545;-1149.154118;4.044579;4.668447;0.027937;1.569387;10.559046;0.647704
13;15;29;1.000000;18.031384;0.310886;-1213.804622;-1142.293286;4.044579;4.717003;0.029432;1.550047;10.215799;0.676200
13;16;30;1.000000;17.589331;0.308585;-1213.464856;-1139.487613;4.044579;4.695658;0.028302;1.570069;10.416668;0.659558
13;17;31;1.000000;33.600994;0.600018;-1202.280181;-1125.837030;4.044579;3.248799;0.037085;1.168990;36.260387;0.000541
14;2;17;1.000000;20.508046;0.292972;-1233.449404;-1191.528966;3.985209;4.711344;0.032163;1.491110;11.014303;0.684912
14;3;18;1.000000;29.406310;0.426178;-1229.615852;-1185.229506;3.985209;3.703908;0.036756;1.229183;25.125968;0.033344
14;4;19;1.000000;17.593780;0.258732;-1235.374575;-1188.522321;3.985209;4.702375;0.028327;1.573274;11.818415;0.620883
14;5;20;1.000000;17.479721;0.260891;-1234.083082;-1184.764919;3.985209;4.664793;0.027942;1.564949;11.999709;0.606326
14;6;21;1.000000;17.608069;0.266789;-1231.425759;-1179.641688;3.985209;4.692349;0.028360;1.570633;11.882191;0.615763
14;7;22;1.000000;17.348302;0.266897;-1230.631612;-1176.381633;3.985209;4.639882;0.027598;1.556531;12.083876;0.599567
14;8;23;1.000000;17.341110;0.270955;-1228.814477;-1172.098590;3.985209;4.628031;0.027571;1.552976;12.131549;0.595739
14;9;24;1.000000;17.370124;0.275716;-1226.467120;-1167.285325;3.985209;4.640184;0.027608;1.555382;12.104895;0.597879
14;10;25;1.000000;17.419409;0.280958;-1224.063020;-1162.415317;3.985209;4.668485;0.027750;1.559446;11.933538;0.611640
14;11;26;1.000000;17.444156;0.285970;-1222.208952;-1158.095341;3.985209;4.664423;0.027936;1.567526;12.006392;0.605789
14;12;27;1.000000;17.342319;0.289039;-1220.760452;-1154.180933;3.985209;4.631176;0.027591;1.555932;12.137042;0.595298
14;13;28;1.000000;17.337090;0.293849;-1218.737429;-1149.692001;3.985209;4.639307;0.027361;1.557484;12.091966;0.598917
14;14;29;1.000000;17.571924;0.302964;-1215.524735;-1144.013400;3.985209;4.692811;0.028340;1.575508;11.911488;0.613411
14;15;30;1.000000;17.519917;0.307367;-1213.629179;-1139.651936;3.985209;4.685911;0.028146;1.564641;11.871823;0.616596
14;16;31;1.000000;17.452194;0.311646;-1211.676609;-1135.233457;3.985209;4.699964;0.027982;1.574164;11.833865;0.619643
15;2;18;1.000000;20.532219;0.297568;-1231.914741;-1187.528394;4.092814;4.697664;0.032030;1.497555;11.185800;0.739316
15;3;19;1.000000;31.766113;0.467149;-1225.641224;-1178.788970;4.092814;3.444079;0.038309;1.187482;33.912204;0.003503
15;4;20;1.000000;17.629140;0.263121;-1233.292102;-1183.973940;4.092814;4.699829;0.028395;1.569075;11.950607;0.682764
15;5;21;1.000000;17.651607;0.267449;-1231.235296;-1179.451225;4.092814;4.705993;0.028346;1.569273;11.894975;0.686961
15;6;22;1.000000;17.346703;0.266872;-1230.442695;-1176.192716;4.092814;4.659203;0.027753;1.566944;12.174337;0.665788
15;7;23;1.000000;17.397089;0.271830;-1228.445029;-1171.729142;4.092814;4.650689;0.027736;1.561055;12.196965;0.664063
15;8;24;1.000000;17.593843;0.279267;-1225.193359;-1166.011565;4.092814;4.714618;0.028616;1.580953;11.942265;0.683394
15;9;25;1.000000;17.535897;0.282837;-1223.532502;-1161.884799;4.092814;4.699168;0.028371;1.579053;12.027177;0.676971
15;10;26;1.000000;17.738496;0.290795;-1220.881580;-1156.767969;4.092814;4.709741;0.028827;1.571773;11.930890;0.684252
15;11;27;1.000000;17.516874;0.291948;-1219.612448;-1153.032929;4.092814;4.701813;0.028100;1.576110;11.966017;0.681599
15;12;28;1.000000;17.360969;0.294254;-1218.852120;-1149.806693;4.092814;4.616029;0.027571;1.545025;12.321137;0.654577
15;13;29;1.000000;17.338977;0.298948;-1216.723716;-1145.212381;4.092814;4.634700;0.027524;1.555661;12.262708;0.659045
15;14;30;1.000000;17.753572;0.311466;-1212.958313;-1138.981070;4.092814;4.702501;0.028849;1.573150;11.999670;0.679054
15;15;31;1.000000;17.388047;0.310501;-1212.286852;-1135.843701;4.092814;4.665402;0.027797;1.565137;12.116926;0.670158
16;2;19;1.000000;20.174940;0.296690;-1230.442994;-1183.590739;4.360905;4.695568;0.031524;1.507019;11.641094;0.768295
16;3;20;1.000000;18.504464;0.276186;-1231.601197;-1182.283035;4.360905;4.674434;0.029590;1.524567;11.949272;0.747464
16;4;21;1.000000;17.491043;0.265016;-1231.849343;-1180.065272;4.360905;4.684300;0.028019;1.566778;12.423209;0.714369
16;5;22;1.000000;17.346079;0.266863;-1230.420589;-1176.170610;4.360905;4.661382;0.027840;1.567181;12.574597;0.703570
16;6;23;1.000000;17.345367;0.271021;-1228.704961;-1171.989074;4.360905;4.636357;0.027552;1.555517;12.665363;0.697050
16;7;24;1.000000;17.627055;0.279795;-1225.442951;-1166.261157;4.360905;4.688259;0.028301;1.561607;12.415144;0.714942
16;8;25;1.000000;17.891722;0.288576;-1222.402608;-1160.754905;4.360905;4.723845;0.029128;1.567586;12.203633;0.729847
16;9;26;1.000000;15.297330;0.250776;-1234.922850;-1170.809239;4.360905;4.312893;0.029163;1.758964;11.614638;0.770054
16;10;27;1.000000;17.358781;0.289313;-1220.508150;-1153.928631;4.360905;4.652504;0.027657;1.561954;12.598031;0.701890
16;11;28;1.000000;17.337573;0.293857;-1218.589054;-1149.543626;4.360905;4.648666;0.027687;1.563254;12.634509;0.699270
16;12;29;1.000000;17.315298;0.298540;-1216.378113;-1144.866778;4.360905;4.676160;0.027665;1.575698;12.543735;0.705779
16;13;30;1.000000;17.545689;0.307819;-1213.499224;-1139.521980;4.360905;4.704191;0.028253;1.580558;12.407943;0.715453
16;14;31;1.000000;17.323818;0.309354;-1212.814288;-1136.371136;4.360905;4.626020;0.027587;1.552911;12.723837;0.692833
17;2;20;1.000000;19.017305;0.283840;-1230.271419;-1180.953257;34.028771;4.648898;0.029882;1.508527;13.722499;0.686639
17;3;21;1.000000;30.973943;0.469302;-1222.348346;-1170.564275;34.028771;3.538100;0.037527;1.203207;33.531010;0.009646
17;4;22;1.000000;17.377964;0.267353;-1229.954676;-1175.704697;34.028771;4.715980;0.028073;1.590649;13.803218;0.680979
17;5;23;1.000000;15.588130;0.243565;-1240.397155;-1183.681268;34.028771;4.273030;0.029369;1.728127;13.098052;0.729598
17;6;24;1.000000;17.368798;0.275695;-1226.230155;-1167.048360;34.028771;4.672411;0.028146;1.575942;14.112205;0.659144
17;7;25;1.000000;17.320924;0.279370;-1224.811395;-1163.163692;34.028771;4.627982;0.027660;1.555540;14.280273;0.647173
17;8;26;1.000000;17.489547;0.286714;-1222.688930;-1158.575319;34.028771;4.607715;0.027674;1.534670;14.305193;0.645393
17;9;27;1.000000;15.504001;0.258400;-1232.095471;-1165.515952;34.028771;4.321087;0.029449;1.758374;13.017418;0.735019
17;10;28;1.000000;17.284405;0.292956;-1218.803694;-1149.758267;34.028771;4.632918;0.027441;1.557340;14.267340;0.648096
17;11;29;1.000000;17.599675;0.303443;-1214.894772;-1143.383437;34.028771;4.730430;0.028253;1.578293;13.676809;0.689833
17;12;30;1.000000;32.510162;0.570354;-1204.004368;-1130.027124;34.028771;3.345918;0.037307;1.180516;40.588092;0.001068
17;13;31;1.000000;17.360017;0.310000;-1212.363571;-1135.920419;34.028771;4.665200;0.027841;1.568254;14.098954;0.660085
18;2;21;1.000000;18.669493;0.282871;-1229.209944;-1177.425873;26.120299;4.646507;0.031092;1.501671;14.614153;0.688268
18;3;22;1.000000;31.226085;0.480401;-1219.778734;-1165.528755;26.120299;3.517954;0.037704;1.197482;36.387565;0.006291
18;4;23;1.000000;17.313036;0.270516;-1228.788527;-1172.072640;26.120299;4.626941;0.027619;1.554750;14.964379;0.664412
18;5;24;1.000000;17.495790;0.277711;-1226.787832;-1167.606037;26.120299;4.591270;0.027844;1.525232;15.054824;0.658199
18;6;25;1.000000;17.320821;0.279368;-1224.639921;-1162.992218;26.120299;4.643225;0.027787;1.562111;14.887590;0.669671
18;7;26;1.000000;17.368011;0.284721;-1222.441237;-1158.327626;26.120299;4.648754;0.028089;1.562938;14.869014;0.670941
18;8;27;1.000000;17.328218;0.288804;-1220.840290;-1154.260770;26.120299;4.626339;0.027659;1.550148;14.932623;0.666588
18;9;28;1.000000;17.377411;0.294532;-1218.807649;-1149.762222;26.120299;4.619584;0.027651;1.544672;14.949384;0.665440
18;10;29;1.000000;17.496482;0.301663;-1216.186317;-1144.674981;26.120299;4.655169;0.028037;1.565806;14.866752;0.671095
18;11;30;1.000000;17.475991;0.306596;-1213.719073;-1139.741829;26.120299;4.692320;0.028333;1.579898;14.695231;0.682776
18;12;31;1.000000;17.296565;0.308867;-1212.209515;-1135.766363;26.120299;4.673333;0.028244;1.579775;14.811829;0.674845
19;2;22;1.000000;19.365361;0.297929;-1225.420276;-1171.170298;222.212300;4.710439;0.031778;1.507201;14.249062;0.768983
19;3;23;1.000000;18.522764;0.289418;-1225.510684;-1168.794798;222.212300;4.677835;0.030082;1.523290;14.416074;0.758919
19;4;24;1.000000;33.852099;0.537335;-1215.743494;-1156.561699;222.212300;3.215120;0.037830;1.167103;47.840842;0.000270
19;5;25;1.000000;17.375434;0.280249;-1224.953986;-1163.306283;222.212300;4.600596;0.027680;1.536906;15.112710;0.715407
19;6;26;1.000000;17.412872;0.285457;-1222.206571;-1158.092960;222.212300;4.661577;0.028255;1.568784;14.903102;0.728736
19;7;27;1.000000;17.445897;0.290765;-1219.720859;-1153.141339;222.212300;4.701324;0.028416;1.584199;14.708473;0.740937
19;8;28;1.000000;17.332664;0.293774;-1218.170726;-1149.125299;222.212300;4.673409;0.028267;1.579650;14.871668;0.730718
19;9;29;1.000000;17.324284;0.298695;-1216.873542;-1145.362206;222.212300;4.622461;0.027818;1.550790;15.040597;0.720014
19;10;30;1.000000;17.497654;0.306976;-1213.553423;-1139.576180;222.212300;4.704891;0.028268;1.580227;14.645989;0.744816
19;11;31;1.000000;17.504017;0.312572;-1211.841765;-1135.398613;222.212300;4.684226;0.027890;1.569829;14.709890;0.740849
20;2;23;1.000000;19.505946;0.304780;-1223.153603;-1166.437716;133.467744;4.722468;0.031778;1.507430;14.115741;0.824579
20;3;24;1.000000;18.670284;0.296354;-1223.139277;-1163.957482;133.467744;4.681455;0.030316;1.520859;14.376892;0.810884
20;4;25;1.000000;17.300538;0.279041;-1224.421560;-1162.773857;133.467744;4.661439;0.027989;1.571490;14.877535;0.783372
20;5;26;1.000000;17.408220;0.285381;-1223.010606;-1158.896994;133.467744;4.587945;0.027745;1.529821;15.177612;0.766156
20;6;27;1.000000;17.904186;0.298403;-1217.376969;-1150.797450;133.467744;4.796019;0.030465;1.560588;13.667780;0.846933
20;7;28;1.000000;20.860974;0.353576;-1210.655208;-1141.609781;133.467744;4.759772;0.033127;1.507897;13.518758;0.854034
20;8;29;1.000000;17.323804;0.298686;-1216.598593;-1145.087258;133.467744;4.650576;0.027863;1.565385;14.910001;0.781534
20;9;30;1.000000;17.320470;0.303868;-1214.231700;-1140.254456;133.467744;4.683452;0.028037;1.581280;14.752796;0.790374
20;10;31;1.000000;17.450512;0.311616;-1212.683844;-1136.240692;133.467744;4.620055;0.027609;1.538745;14.961238;0.778621
21;2;24;1.000000;17.741462;0.281611;-1225.089782;-1165.907987;812.657183;4.660407;0.029327;1.540348;15.468619;0.798725
21;3;25;1.000000;30.648892;0.494337;-1213.711684;-1152.063981;812.657183;3.617966;0.037309;1.201530;33.780704;0.038246
21;4;26;1.000000;17.335250;0.284184;-1222.452158;-1158.338547;812.657183;4.660263;0.027907;1.568167;15.750504;0.783501
21;5;27;1.000000;35.195268;0.586588;-1205.534983;-1138.955464;812.657183;3.215516;0.038078;1.157826;50.042270;0.000360
21;6;28;1.000000;17.546231;0.297394;-1217.482345;-1148.436917;812.657183;4.700295;0.028660;1.581193;15.615610;0.790845
21;7;29;1.000000;17.345496;0.299060;-1216.808065;-1145.296730;812.657183;4.630092;0.027649;1.551311;15.867481;0.777050
21;8;30;1.000000;16.045997;0.281509;-1224.800349;-1150.823105;812.657183;4.285076;0.029984;1.712249;14.766167;0.834499
21;9;31;1.000000;17.435967;0.311357;-1211.674919;-1135.231767;812.657183;4.701512;0.028551;1.584681;15.607123;0.791303
22;2;25;1.000000;17.752314;0.286328;-1222.744242;-1161.096539;1209.956294;4.649622;0.029977;1.538791;15.303412;0.848891
22;3;26;1.000000;17.881351;0.293137;-1220.648322;-1156.534711;1209.956294;4.693059;0.029435;1.550065;14.963186;0.863813
22;4;27;1.000000;17.302978;0.288383;-1220.614384;-1154.034864;1209.956294;4.648081;0.027766;1.565507;15.504768;0.839681
22;5;28;1.000000;17.334170;0.293799;-1218.766695;-1149.721268;1209.956294;4.625085;0.027943;1.548102;15.576911;0.836315
22;6;29;1.000000;17.932227;0.309176;-1214.312210;-1142.800875;1209.956294;4.723679;0.029364;1.573100;15.157788;0.855378
22;7;30;1.000000;21.102598;0.370221;-1207.459638;-1133.482395;1209.956294;4.726235;0.031995;1.516072;14.450473;0.884723
22;8;31;1.000000;15.474506;0.276330;-1224.510315;-1148.067164;1209.956294;4.319160;0.028999;1.757052;13.917851;0.904369
23;2;26;1.000000;17.885078;0.293198;-1220.115247;-1156.001636;146.396050;4.671608;0.030502;1.546934;16.592343;0.828765
23;3;27;1.000000;30.848234;0.514137;-1209.519350;-1142.939831;146.396050;3.600880;0.037420;1.198035;35.684659;0.044412
23;4;28;1.000000;17.366810;0.294353;-1218.768233;-1149.722806;146.396050;4.621772;0.027630;1.548772;17.126475;0.802999
23;5;29;1.000000;17.775997;0.306483;-1216.129735;-1144.618399;146.396050;4.606252;0.028225;1.523254;17.051466;0.806718
23;6;30;1.000000;17.291947;0.303367;-1214.553802;-1140.576558;146.396050;4.651696;0.027829;1.566319;16.978059;0.810327
23;7;31;1.000000;17.317400;0.309239;-1212.291281;-1135.848129;146.396050;4.675513;0.028015;1.576963;16.846652;0.816708
24;2;27;1.000000;18.184342;0.303072;-1217.166309;-1150.586790;12750.445613;4.687895;0.031095;1.543913;16.213820;0.880204
24;3;28;1.000000;17.985835;0.304845;-1216.115102;-1147.069675;12750.445613;4.678787;0.030204;1.542127;16.172554;0.881747
24;4;29;1.000000;16.429947;0.283275;-1224.942108;-1153.430773;12750.445613;4.244534;0.031556;1.680484;16.101653;0.884372
24;5;30;1.000000;17.469163;0.306477;-1214.977529;-1141.000285;12750.445613;4.568018;0.027686;1.524594;17.124874;0.843288
24;6;31;1.000000;17.312970;0.309160;-1212.143591;-1135.700440;12750.445613;4.688570;0.028103;1.582111;16.468862;0.870414
25;2;28;1.000000;18.358608;0.311163;-1214.724812;-1145.679384;848.843720;4.709596;0.031185;1.545330;15.737311;0.922427
25;3;29;1.000000;31.062014;0.535552;-1205.727128;-1134.215793;848.843720;3.564665;0.037373;1.195667;36.178683;0.068932
25;4;30;1.000000;17.342604;0.304256;-1214.854330;-1140.877086;848.843720;4.612520;0.027564;1.548382;16.557125;0.897226
25;5;31;1.000000;17.698030;0.316036;-1212.771507;-1136.328356;848.843720;4.503593;0.028095;1.495075;17.195665;0.874575
26;2;29;1.000000;17.364532;0.299388;-1215.799810;-1144.288475;4195.087055;4.663385;0.028838;1.551381;17.220206;0.902280
26;3;30;1.000000;30.825450;0.540797;-1204.047025;-1130.069781;4195.087055;3.584916;0.037252;1.201054;36.881679;0.076607
26;4;31;1.000000;17.447521;0.311563;-1211.314972;-1134.871820;4195.087055;4.712604;0.028954;1.587333;17.246685;0.901441
27;2;30;1.000000;17.436298;0.305900;-1213.486198;-1139.508954;2673.958804;4.687005;0.029015;1.558061;16.936313;0.932681
27;3;31;1.000000;31.024302;0.554005;-1202.374891;-1125.931740;2673.958804;3.550054;0.037201;1.199840;37.766563;0.081624
28;2;31;1.000000;17.046830;0.304408;-1212.432793;-1135.989641;2283.084302;4.655098;0.028206;1.557112;17.075638;0.947080
